https://item.jd.com/100011526087.html,6099.00,戴尔笔记本电脑dell灵越3520 15.6英寸高性能全面屏轻薄本(12代i7 16G 512G MX550 120Hz防眩光高刷屏)银,5万+条评价
https://item.jd.com/100023113123.html,3499.00,"京品电脑
小米笔记本电脑 红米 RedmiBookPro 14英寸 2.5K高清屏 高性能轻薄本(R5 16G 512G 商务办公 长续航 全金属)",10万+条评价
https://item.jd.com/100039994558.html,2899.00,联想笔记本电脑IdeaPad 15.6英寸轻薄本(锐龙6核R5 8G 512G 全高清防眩光屏)学生网课商务办公 预装正版win11,5万+条评价
https://item.jd.com/100052856635.html,4799.00,惠普HP 星14 Pro 14英寸轻薄笔记本电脑(12代i5-12500H标压2.8K 90Hz OLED材质高分高刷屏 硬件护眼)月光银,5万+条评价
https://item.jd.com/4681992.html,5499.00,联想ThinkBook 14+ 2023款 英特尔酷睿i5 14英寸标压便携轻薄笔记本电脑i5-13500H 16G 512G 2.8K 90Hz,1000+条评价
https://item.jd.com/2965041.html,7199.00,"京品电脑
联想笔记本ThinkPad P15v(02CD)英特尔酷睿i7 15.6英寸高性能本设计师工作站(i7-10750H 16G 512G P620 4G)",2万+条评价
https://item.jd.com/10064463278620.html,29.90,得力(deli)6本B5/60张牛皮纸软抄本 缝线记事本/ 笔记本子/ 日记本 文具办公用品 33387,50万+条评价
https://item.jd.com/100043250330.html,11.80,齐心（Comix）笔记本子A5/122张皮面记事本 商务办公会议记事本日记本文具用品 黑色 C5902,20万+条评价
https://item.jd.com/10061482072847.html,10999.00,ROG幻16 2023 第13代英特尔酷睿i9 16英寸 星云屏 设计师轻薄高性能游戏本笔记本电脑(i9-13900H 16G 1T RTX4060 2.5K 240Hz P3广色域)灰,2000+条评价
https://item.jd.com/100023239577.html,6488.00,机械革命（MECHREVO）极光Pro 15.6英寸游戏本 笔记本电脑(i7-12650H 16G 512G RTX4060 165HZ 2.5K屏),5万+条评价
https://item.jd.com/100033822492.html,4599.00,联想小新16 2023款高性能轻薄本 16英寸学生设计游戏笔记本电脑 13代酷睿i5-1340P 16G内存 512G固态丨FHD标准屏 卷云灰 锐炬Xe性能显卡 四面窄边框,1万+条评价
https://item.jd.com/10060925819846.html,10499.00,ROG魔霸新锐 2023 第13代英特尔酷睿i7 16英寸 星云屏 电竞游戏本笔记本电脑(i7-13650HX 液金导热16G 1T RTX4060 2.5K 240Hz P3广色域),5000+条评价
https://item.jd.com/100039993758.html,5988.00,机械革命（MECHREVO）极光Pro 15.6英寸游戏本 笔记本电脑(i5-12450H 16G 512G RTX4050 165HZ 2.5K屏),5万+条评价
https://item.jd.com/10068641867116.html,6699.00,机械革命（MECHREVO）蛟龙16K 16英寸游戏电竞笔记本电脑（R7-7735H 16G 512G RTX4060 165HZ 2.5K）,2万+条评价
https://item.jd.com/10061482072847.html,9499.00,华硕（ASUS）天选4 13代英特尔酷睿i9 15.6英寸电竞游戏本 笔记本电脑(i9-13900H 16G 1T RTX4060 2.5K 165Hz P3广色域)灰,5000+条评价
https://item.jd.com/100014794825.html,4747.00,神舟（HASEE）战神Z7-RA5 13代英特尔酷睿i5 15.6英寸游戏本 笔记本电脑(13代i5-13500H 16G 512G RTX3050 144Hz),5万+条评价
https://item.jd.com/100052658271.html,1591.00,荣耀剑舞 国行2023新品【英特尔奔腾+3K屏】14英寸笔记本电脑轻薄本商务办公学习上网课手提电脑 银色【14英寸3K超清屏办公轻薄本】 8GB内存+512G固态硬盘,2000+条评价条评价
https://item.jd.com/10068806721503.html,6999.00,神舟（HASEE）战神Z7R9 13代英特尔酷睿i9 15.6英寸游戏本 笔记本电脑(13代i9-13900H 16G 512G RTX4050 165Hz 2.5K电竞屏),5万+条评价
https://item.jd.com/100023207945.html,7499.00,联想拯救者R9000P 16英寸游戏笔记本电脑(8核16线程R7-6800H 16G 512G RTX3060 2.5k 165Hz高色域)灰,20万+条评价
https://item.jd.com/100052658269.html,5688.00,神舟（HASEE）战神Z7-RA9 13代英特尔酷睿i9 15.6英寸游戏本 笔记本电脑(13代i9-13900H 16G 512G RTX3050 165Hz),5万+条评价
https://item.jd.com/100018550875.html,6528.00,联想拯救者Y7000P 英特尔酷睿i5 15.6英寸游戏本 笔记本电脑(i5-12500H 16G 512G RTX3050 165Hz 2.5k电竞屏),10万+条评价
https://item.jd.com/10060141190486.html,9089.00,联想（Lenovo） 拯救者Y9000P 16英寸游戏笔记本电脑 i9-12900H RTX3060 钛晶灰,2万+条评价
https://item.jd.com/100020557141.html,8999.00,神舟（HASEE）战神Z9R9 13代英特尔酷睿i9 15.6英寸游戏本 笔记本电脑(13代i9-13900H 16G 1TB RTX4070 165Hz 2.5K电竞屏),2万+条评价
https://item.jd.com/100043250278.html,4438.00,七彩虹（Colorful）将星X15-XS 12代英特尔酷睿i5 15.6英寸游戏本 笔记本电脑(i5-12450H 16G 512G RTX3050 144Hz ）星耀灰,2万+条评价
https://item.jd.com/27689962575.html,6299.00,华硕（ASUS）天选3 12代英特尔酷睿i5 15.6英寸游戏本 笔记本电脑(i5-12500H 16G 512G RTX3050 144Hz高色域屏)灰,10万+条评价
https://item.jd.com/10028599484534.html,5999.00,联想拯救者R7000P 15.6英寸游戏笔记本电脑(6核12线程R5-6600H 16G 512G RTX3050 2.5k 165Hz高色域)灰,10万+条评价
https://item.jd.com/10033087405727.html,8889.00,微星（MSI）星影15游戏本 40系笔记本电脑 15.6英寸240Hz 100%sRGB 13代酷睿 i7/RTX4060/16G内存/512G固态,200+条评价
https://item.jd.com/100052658285.html,5788.00,七彩虹（Colorful）将星X15-XS 12代英特尔酷睿i9 15.6英寸游戏本 笔记本电脑(i9-12900H 16G 512G RTX3050Ti 144Hz ）苍珀蓝,2万+条评价
https://item.jd.com/100032768490.html,1591.00,荣耀剑舞 国行2023新品【英特尔奔腾+3K屏】14英寸笔记本电脑轻薄本商务办公学习上网课手提电脑 银色【14英寸3K超清屏办公轻薄本】 8GB内存+512G固态硬盘,2000+条评价
https://item.jd.com/100029907455.html,4699.00,神舟（HASEE）战神Z7-TA7NP 11代英特尔酷睿i7 15.6英寸游戏本 笔记本电脑(11代i7-11800H 16G 512G RTX3050 144Hz),5万+条评价
https://item.jd.com/10066386790854.html,7699.00,联想拯救者R9000P 16英寸游戏本 笔记本电脑(标压 8核 R7-5800H 16G 512G RTX3060 2.5k屏 165Hz),20万+条评价
https://item.jd.com/100039356516.html,7488.00,七彩虹（Colorful）将星X15-AT 13代英特尔酷睿i5 15.6英寸游戏本 笔记本电脑(i5-13500HX 16G 512G RTX4060 144Hz N72%）苍珀蓝,2万+条评价
https://item.jd.com/100025908802.html,7999.00,华硕（ASUS）天选4 英特尔酷睿i7 15.6英寸高性能电竞游戏本 笔记本电脑(14核i7 16G 512G RTX4060 144Hz高色域电竞屏)灰,5000+条评价
https://item.jd.com/100022815237.html,7999.00,华硕天选4 15.6英寸高性能游戏本笔记本电脑 14核i7/RTX4060/512G/144Hz灰 16G/高刷高色域电竞屏,2000+条评价
